date_time,temperature,humidity,wind_speed,holiday,working_day,weather_condition,rentals
2023-02-06 11:00:00,9.68457792098571,62.5342323295109,14.290071999032964,0,1,Clear,171
2023-02-06 12:00:00,26.479166865421927,65.42086142752638,14.926195564383066,0,1,Cloudy,470
2023-02-06 13:00:00,24.76771825730454,60.5016328149768,6.140403271718519,1,0,Cloudy,252
2023-02-06 14:00:00,5.812879775104505,47.85290707912923,17.733909097755493,0,1,Clear,228
2023-02-06 15:00:00,11.659164857988483,63.90131957154097,5.584076932600438,0,1,Clear,327
2023-02-06 16:00:00,11.932243897642142,71.33311812300545,9.946940972015813,0,1,Clear,244
2023-02-06 17:00:00,25.15678230796185,82.39937495164845,25.650906048598053,0,1,Cloudy,293
2023-02-06 18:00:00,5.591316132630925,68.17748123875488,6.212274276325656,1,0,Clear,0
2023-02-06 19:00:00,8.123257459537216,75.66729222258948,2.134748555202984,0,0,Rainy,0
2023-02-06 20:00:00,28.99748256119568,39.60429809727438,2.0702277783844893,1,0,Clear,422
2023-02-06 21:00:00,10.356339861630008,57.693448465187394,28.223535615093237,1,0,Clear,0
2023-02-06 22:00:00,24.58238323555624,30.559897189625598,15.207613138855038,1,0,Clear,390
2023-02-06 23:00:00,12.145483431401797,44.80073187129738,12.28236215451055,0,1,Rainy,314
2023-02-07 00:00:00,7.983241782780355,73.5877029067803,24.326357430237554,0,0,Cloudy,0
2023-02-07 01:00:00,12.295165729983623,89.5085970809618,25.07477783731548,0,1,Clear,0
2023-02-07 02:00:00,26.668007955669776,35.95068597523296,9.965730993468139,0,1,Cloudy,543
2023-02-07 03:00:00,30.67089404318857,54.08965895167729,20.808541724213857,0,0,Clear,451
2023-02-07 04:00:00,29.906595937009747,78.00425812194958,23.1336844755566,0,1,Clear,475
2023-02-07 05:00:00,16.915505888553646,42.242138077733934,19.639520605978635,0,1,Clear,379
2023-02-07 06:00:00,25.042554097119385,63.30509695813718,4.547852244002981,0,1,Clear,462
2023-02-07 07:00:00,11.149528862474629,73.98427776178049,26.276492505511712,0,0,Clear,66
2023-02-07 08:00:00,13.794431907830397,66.95912701561075,16.17283658208026,0,0,Rainy,83
2023-02-07 09:00:00,31.890074555633593,41.28148407692497,8.474172791100111,0,1,Clear,665
2023-02-07 10:00:00,5.390057705322081,51.323074121144366,12.756845563130817,0,0,Rainy,49
2023-02-07 11:00:00,7.565255925634043,77.02750706912383,1.1271327119672214,0,1,Clear,168
2023-02-07 12:00:00,11.23658765438082,63.253590847921,3.8360040366725268,0,0,Cloudy,148
2023-02-07 13:00:00,5.795966116214592,30.313776812574766,22.966402515475824,0,1,Clear,281
2023-02-07 14:00:00,10.443063052693919,75.65944560168563,0.0003490426609842334,1,0,Clear,0
2023-02-07 15:00:00,22.491246829090766,32.118681296414344,12.496974854468766,0,1,Clear,575
2023-02-07 16:00:00,17.64273651777494,74.74402696387394,15.675305432567653,0,1,Clear,348
2023-02-07 17:00:00,31.780151332309245,42.14883360991424,1.6390326000291688,0,0,Cloudy,511
2023-02-07 18:00:00,29.523306852153226,87.48440880716281,29.192344889169984,0,1,Clear,301
2023-02-07 19:00:00,15.25452055093628,52.07644507812507,6.783759937490158,0,1,Cloudy,360
2023-02-07 20:00:00,12.782703002938774,49.615896980284745,9.125961589088426,0,1,Clear,356
2023-02-07 21:00:00,16.390772245018006,38.93328301994668,9.11827536765082,0,1,Clear,396
2023-02-07 22:00:00,22.708848275444232,48.33625292941289,6.912499863520497,0,1,Clear,337
2023-02-07 23:00:00,13.041909224686288,82.59904570969204,0.04421466258934248,0,1,Rainy,250
2023-02-08 00:00:00,23.72446723547402,89.78006025763484,21.88034382263989,0,1,Cloudy,279
2023-02-08 01:00:00,17.282349565737213,52.0985718304109,29.00536499397856,1,0,Clear,25
2023-02-08 02:00:00,21.561415425559407,56.916637857272555,6.7288044985513515,1,0,Clear,188
2023-02-08 03:00:00,18.0837958740595,73.32425629216422,19.891415754102674,0,1,Clear,323
2023-02-08 04:00:00,13.83397278625753,83.17174682790447,22.256889808761454,0,1,Rainy,197
2023-02-08 05:00:00,33.4535992088647,65.58266005120704,25.45276137271574,0,1,Cloudy,544
2023-02-08 06:00:00,27.908173824792826,53.49154189066976,12.678875910408273,0,1,Clear,504
2023-02-08 07:00:00,9.203395272993577,54.75731045091742,9.087927169212877,0,1,Clear,241
2023-02-08 08:00:00,31.054039276937385,71.73708878980841,9.758854020690933,1,0,Clear,271
2023-02-08 09:00:00,19.62293594748541,30.193095816256722,21.378639992955385,0,1,Rainy,536
2023-02-08 10:00:00,31.83656680682274,67.17536024759045,24.50338399516908,0,1,Clear,424
2023-02-08 11:00:00,28.995657678419455,51.329580626481444,5.44841903269808,0,1,Cloudy,522
2023-02-08 12:00:00,17.756405134077003,77.65183987662506,11.128230244732956,1,0,Clear,95
2023-02-08 13:00:00,5.674079249603522,35.57943838938793,27.0582059024745,0,1,Cloudy,224
2023-02-08 14:00:00,13.060320781548382,65.29213601690343,24.200805590842176,0,1,Cloudy,266
2023-02-08 15:00:00,21.249026439826007,58.858373393167426,29.545752082874273,0,1,Cloudy,302
2023-02-08 16:00:00,24.00434659478442,68.53953155431364,22.627447790462423,0,1,Cloudy,347
2023-02-08 17:00:00,12.73663056299607,33.8912156689781,11.795856030837669,0,1,Cloudy,340
2023-02-08 18:00:00,9.180682222184725,64.79902724568788,17.719135019839133,1,0,Clear,0
2023-02-08 19:00:00,30.047907103978975,63.689075277571426,19.83042762741961,0,1,Clear,399
2023-02-08 20:00:00,34.532065421106566,63.639605664970254,2.3536744895137183,0,1,Clear,568
2023-02-08 21:00:00,20.770705469080575,66.20925999578729,16.334908773115952,0,1,Rainy,260
2023-02-08 22:00:00,10.150378575449105,70.58807623358173,21.279624854178287,0,1,Clear,170
2023-02-08 23:00:00,13.169219795581068,78.29933998084618,5.019639120031812,0,1,Cloudy,227
2023-02-09 00:00:00,5.551720296424002,46.18924320769286,23.418951522766715,0,1,Cloudy,96
2023-02-09 01:00:00,32.42896419681497,79.50296461080373,17.51318341542335,0,1,Clear,503
2023-02-09 02:00:00,8.532532486704234,59.89534093580722,28.56665357092784,0,1,Clear,268
2023-02-09 03:00:00,22.295494265427607,34.62349674805987,1.2726689462067509,0,1,Clear,560
2023-02-09 04:00:00,13.22165662061618,33.51305575463875,7.959784126664009,0,1,Clear,375
2023-02-09 05:00:00,21.6253400754738,50.05429912176365,18.04661637899472,1,0,Clear,361
2023-02-09 06:00:00,24.542611650555926,77.09381862668805,8.896797366177921,0,1,Clear,290
2023-02-09 07:00:00,29.892254111216047,72.46085608445495,21.432724922137265,0,1,Cloudy,423
2023-02-09 08:00:00,11.192638152818096,77.31689788034438,22.77015847565793,0,1,Rainy,122
2023-02-09 09:00:00,5.3298748597544146,61.03614338649656,3.0754789219942333,0,1,Clear,233
2023-02-09 10:00:00,9.106568902064218,56.41193987732943,15.415633926203032,0,1,Clear,226
2023-02-09 11:00:00,32.00055925544315,38.84715160237704,15.266716667731677,0,1,Clear,615
2023-02-09 12:00:00,31.216702326875456,49.69156521655869,11.078423106466232,0,1,Cloudy,539
2023-02-09 13:00:00,22.922393065109247,56.04116197043252,27.987745877090163,0,1,Cloudy,363
2023-02-09 14:00:00,23.0155058130096,35.31602578077703,24.825189596196637,0,1,Clear,444
2023-02-09 15:00:00,24.951100236387664,43.236717162672676,20.916281457289102,0,0,Clear,398
2023-02-09 16:00:00,10.261138358703487,65.89351764382432,21.429799072049928,1,0,Cloudy,0
2023-02-09 17:00:00,32.43235837774879,74.13978685435139,13.851484314393574,0,1,Cloudy,400
2023-02-09 18:00:00,17.563115746762193,89.90085068357698,27.629835632897276,0,1,Clear,194
2023-02-09 19:00:00,16.494155847484922,85.98679988061346,20.837862817598563,1,0,Cloudy,0
2023-02-09 20:00:00,20.567531158485124,68.5539119721115,21.869431849674495,1,0,Clear,37
2023-02-09 21:00:00,6.408979003251652,55.27488319764432,25.85072711362036,0,1,Clear,134
2023-02-09 22:00:00,9.988501062682381,68.17064188249397,8.22214768026573,0,0,Cloudy,88
2023-02-09 23:00:00,27.141008492791112,77.13909708481393,24.21212711600109,0,1,Cloudy,261
2023-02-10 00:00:00,7.4839600377537945,37.10017145540324,5.857218088694761,0,1,Clear,326
2023-02-10 01:00:00,23.094563283991647,54.59429338177729,10.360258567346635,0,1,Rainy,390
2023-02-10 02:00:00,12.360473290439629,80.38813713813703,10.06831362809528,0,1,Clear,239
2023-02-10 03:00:00,16.678868421259295,53.02997711598264,29.355764051674218,0,1,Cloudy,323
2023-02-10 04:00:00,13.660812103120996,64.31233627363119,25.696116712437806,0,1,Clear,186
2023-02-10 05:00:00,15.670181493948474,65.26616165173189,21.035095847707794,0,1,Cloudy,208
2023-02-10 06:00:00,26.571377155527365,41.068575188018364,21.811702848461703,0,1,Rainy,523
2023-02-10 07:00:00,13.913651468695251,51.734126499137304,16.862183832077132,0,1,Clear,330
2023-02-10 08:00:00,21.992139208906917,50.07067732451593,28.412720013255573,0,1,Rainy,393
2023-02-10 09:00:00,19.28151206597299,31.571802511923888,14.887762586470846,0,1,Cloudy,476
2023-02-10 10:00:00,24.910134960879443,31.451505833481313,11.415531296096836,1,0,Cloudy,385
2023-02-10 11:00:00,33.10489217974274,79.90182262054641,4.89106010794773,0,1,Clear,452
2023-02-10 12:00:00,26.97716291630751,46.38424859836874,23.58616956783174,0,1,Cloudy,485
2023-02-10 13:00:00,11.448211357722704,61.084725974328926,22.033317962267745,0,1,Cloudy,96
2023-02-10 14:00:00,5.93549405183854,47.92353441532639,11.530651155724046,0,1,Clear,264
2023-02-10 15:00:00,12.867921328994752,86.44075470692043,0.7558024187768808,1,0,Rainy,0
2023-02-10 16:00:00,22.852337921007646,45.55780553194643,25.169919831540323,0,0,Clear,301
2023-02-10 17:00:00,6.542774404527511,55.779408764336104,0.342539503622209,0,1,Clear,313
2023-02-10 18:00:00,19.890987416037092,82.36381502907611,21.110993388871528,0,0,Clear,128
2023-02-10 19:00:00,22.905285467506676,80.51601400750852,29.10771329178171,0,0,Clear,102
2023-02-10 20:00:00,15.027316724508825,41.16608507077664,13.129839844446105,0,1,Cloudy,423
2023-02-10 21:00:00,28.12736611237466,78.15859858774263,7.049202149878583,0,1,Clear,430
2023-02-10 22:00:00,8.197947594013154,57.491213204273556,21.14613030130145,0,1,Rainy,192
2023-02-10 23:00:00,7.254133452074263,58.978132325121315,24.513844260467554,0,1,Clear,119
2023-02-11 00:00:00,26.8456626861081,38.008798344956624,16.39290948233542,0,1,Clear,586
2023-02-11 01:00:00,19.864739486185954,34.836090825427476,29.011058257684386,1,0,Clear,224
2023-02-11 02:00:00,25.65207189283208,73.6763584184259,1.550061649738833,0,1,Clear,440
2023-02-11 03:00:00,18.044820158112387,59.787669141317984,15.143867949135844,0,1,Rainy,231
2023-02-11 04:00:00,12.392060997173203,56.21104215691077,21.553618419676503,0,1,Cloudy,218
2023-02-11 05:00:00,29.573069530225993,73.7704937191438,25.87921413447537,1,0,Cloudy,283
2023-02-11 06:00:00,28.982476369069378,75.93077393946659,5.377668357233701,0,1,Clear,401
2023-02-11 07:00:00,25.840894125632804,39.53449006016121,24.000104452910442,0,1,Clear,488
2023-02-11 08:00:00,13.164354116898881,66.61350896865848,16.581212271556357,0,1,Clear,192
2023-02-11 09:00:00,22.706920006072615,38.12124493666113,11.896610459698897,0,1,Clear,454
2023-02-11 10:00:00,15.829216908200804,75.08250516174274,3.951450857372807,0,0,Clear,40
2023-02-11 11:00:00,7.747462199799024,69.41730937602837,25.958872767267373,0,1,Cloudy,80
2023-02-11 12:00:00,32.519407263867286,87.39687726500748,4.718196245391461,0,0,Clear,343
2023-02-11 13:00:00,9.104558927568842,34.13748098138527,9.293635776272977,0,1,Cloudy,335
2023-02-11 14:00:00,33.50712061462407,33.423283269075256,8.701365958873106,0,1,Clear,702
2023-02-11 15:00:00,18.380173188738674,46.93122448159201,26.14242102572563,0,1,Clear,365
